DATE,Risk_Free_Rate
2004-12-14,7.976190476190474e-05
2004-12-15,7.857142857142857e-05
2004-12-16,7.658730158730158e-05
2004-12-17,7.738095238095238e-05
2004-12-20,7.817460317460317e-05
2004-12-21,7.619047619047618e-05
2004-12-22,7.301587301587302e-05
2004-12-23,7.261904761904762e-05
2004-12-24,7.261904761904762e-05
2004-12-27,7.53968253968254e-05
2004-12-28,7.460317460317459e-05
2004-12-29,6.984126984126985e-05
2004-12-30,6.666666666666666e-05
2004-12-31,7.500000000000001e-05
2005-01-03,7.896825396825397e-05
2005-01-04,8.134920634920634e-05
2005-01-05,8.095238095238096e-05
2005-01-06,8.095238095238096e-05
2005-01-07,8.055555555555556e-05
2005-01-10,8.214285714285714e-05
2005-01-11,8.055555555555556e-05
2005-01-12,7.976190476190474e-05
2005-01-13,8.174603174603175e-05
2005-01-14,8.174603174603175e-05
2005-01-17,8.174603174603175e-05
2005-01-18,8.134920634920634e-05
2005-01-19,7.738095238095238e-05
2005-01-20,7.500000000000001e-05
2005-01-21,8.015873015873015e-05
2005-01-24,8.134920634920634e-05
2005-01-25,8.452380952380952e-05
2005-01-26,8.571428571428571e-05
2005-01-27,8.571428571428571e-05
2005-01-28,8.412698412698413e-05
2005-01-31,8.174603174603175e-05
2005-02-01,8.849206349206349e-05
2005-02-02,8.80952380952381e-05
2005-02-03,8.650793650793651e-05
2005-02-04,8.730158730158731e-05
2005-02-07,9.007936507936508e-05
2005-02-08,9.285714285714285e-05
2005-02-09,9.285714285714285e-05
2005-02-10,9.325396825396825e-05
2005-02-11,9.365079365079364e-05
2005-02-14,9.404761904761906e-05
2005-02-15,9.523809523809524e-05
2005-02-16,9.484126984126985e-05
2005-02-17,9.523809523809524e-05
2005-02-18,9.484126984126985e-05
2005-02-21,9.484126984126985e-05
2005-02-22,9.642857142857143e-05
2005-02-23,9.801587301587303e-05
2005-02-24,9.841269841269841e-05
2005-02-25,9.92063492063492e-05
2005-02-28,9.96031746031746e-05
2005-03-01,0.00010119047619047618
2005-03-02,0.00010079365079365079
2005-03-03,0.00010119047619047618
2005-03-04,0.00010158730158730159
2005-03-07,0.00010277777777777778
2005-03-08,0.00010357142857142856
2005-03-09,0.00010317460317460319
2005-03-10,0.00010317460317460319
2005-03-11,0.00010317460317460319
2005-03-14,0.00010396825396825397
2005-03-15,0.00010714285714285715
2005-03-16,0.00010634920634920635
2005-03-17,0.00010634920634920635
2005-03-18,0.00010714285714285715
2005-03-21,0.00010793650793650795
2005-03-22,0.00010992063492063491
2005-03-23,0.00010793650793650795
2005-03-24,0.00010714285714285715
2005-03-25,0.00010714285714285715
2005-03-28,0.00010674603174603174
2005-03-29,0.00010714285714285715
2005-03-30,0.00010753968253968253
2005-03-31,0.00010436507936507936
2005-04-01,0.00010555555555555557
2005-04-04,0.00010476190476190476
2005-04-05,0.00010436507936507936
2005-04-06,0.00010317460317460319
2005-04-07,0.00010357142857142856
2005-04-08,0.00010357142857142856
2005-04-11,0.00010317460317460319
2005-04-12,0.00010396825396825397
2005-04-13,0.00010396825396825397
2005-04-14,0.00010396825396825397
2005-04-15,0.00010436507936507936
2005-04-18,0.00010595238095238095
2005-04-19,0.00010833333333333334
2005-04-20,0.00010515873015873016
2005-04-21,0.00010277777777777778
2005-04-22,0.00010476190476190476
2005-04-25,0.00010595238095238095
2005-04-26,0.00010714285714285715
2005-04-27,0.00010515873015873016
2005-04-28,0.00010317460317460319
2005-04-29,0.00010714285714285715
2005-05-02,0.00010634920634920635
2005-05-03,0.00010515873015873016
2005-05-04,0.00010277777777777778
2005-05-05,0.00010317460317460319
2005-05-06,0.00010476190476190476
2005-05-09,0.00010555555555555557
2005-05-10,0.00010317460317460319
2005-05-11,0.00010317460317460319
2005-05-12,0.00010238095238095239
2005-05-13,9.801587301587303e-05
2005-05-16,9.841269841269841e-05
2005-05-17,0.00010317460317460319
2005-05-18,0.00010317460317460319
2005-05-19,0.00010436507936507936
2005-05-20,0.00010555555555555557
2005-05-23,0.00010674603174603174
2005-05-24,0.0001119047619047619
2005-05-25,0.00011071428571428572
2005-05-26,0.00010992063492063491
2005-05-27,0.00010992063492063491
2005-05-30,0.00010992063492063491
2005-05-31,0.0001111111111111111
2005-06-01,0.00011071428571428572
2005-06-02,0.0001111111111111111
2005-06-03,0.0001119047619047619
2005-06-06,0.00011230158730158731
2005-06-07,0.0001119047619047619
2005-06-08,0.00011230158730158731
2005-06-09,0.00011150793650793651
2005-06-10,0.0001119047619047619
2005-06-13,0.0001119047619047619
2005-06-14,0.0001103174603174603
2005-06-15,0.0001103174603174603
2005-06-16,0.00010952380952380952
2005-06-17,0.00011071428571428572
2005-06-20,0.00011150793650793651
2005-06-21,0.0001130952380952381
2005-06-22,0.00011269841269841269
2005-06-23,0.00011071428571428572
2005-06-24,0.0001103174603174603
2005-06-27,0.0001130952380952381
2005-06-28,0.00011865079365079367
2005-06-29,0.00011706349206349207
2005-06-30,0.00011865079365079367
2005-07-01,0.00011984126984126985
2005-07-04,0.00011984126984126985
2005-07-05,0.00012023809523809522
2005-07-06,0.00012063492063492063
2005-07-07,0.00011904761904761905
2005-07-08,0.00011865079365079367
2005-07-11,0.00011825396825396825
2005-07-12,0.00011984126984126985
2005-07-13,0.00012023809523809522
2005-07-14,0.00012063492063492063
2005-07-15,0.00012063492063492063
2005-07-18,0.00012142857142857144
2005-07-19,0.00012420634920634922
2005-07-20,0.0001234126984126984
2005-07-21,0.00012420634920634922
2005-07-22,0.0001253968253968254
2005-07-25,0.00012698412698412698
2005-07-26,0.00012896825396825398
2005-07-27,0.0001281746031746032
2005-07-28,0.00012896825396825398
2005-07-29,0.00012896825396825398
2005-08-01,0.00013095238095238096
2005-08-02,0.00013293650793650793
2005-08-03,0.00013253968253968253
2005-08-04,0.00013253968253968253
2005-08-05,0.00013293650793650793
2005-08-08,0.00013412698412698412
2005-08-09,0.00013373015873015875
2005-08-10,0.00013412698412698412
2005-08-11,0.00013134920634920634
2005-08-12,0.00013174603174603174
2005-08-15,0.00013015873015873015
2005-08-16,0.00013174603174603174
2005-08-17,0.00013134920634920634
2005-08-18,0.00013095238095238096
2005-08-19,0.00013214285714285715
2005-08-22,0.00013253968253968253
2005-08-23,0.00013253968253968253
2005-08-24,0.00013253968253968253
2005-08-25,0.00013253968253968253
2005-08-26,0.0001333333333333333
2005-08-29,0.00013571428571428572
2005-08-30,0.00013492063492063494
2005-08-31,0.00013531746031746032
2005-09-01,0.00013293650793650793
2005-09-02,0.00013412698412698412
2005-09-05,0.00013412698412698412
2005-09-06,0.00013452380952380953
2005-09-07,0.0001333333333333333
2005-09-08,0.00013134920634920634
2005-09-09,0.00013174603174603174
2005-09-12,0.00013214285714285715
2005-09-13,0.00013095238095238096
2005-09-14,0.00012896825396825398
2005-09-15,0.0001281746031746032
2005-09-16,0.0001281746031746032
2005-09-19,0.0001281746031746032
2005-09-20,0.00013055555555555555
2005-09-21,0.00011984126984126985
2005-09-22,0.00011865079365079367
2005-09-23,0.00012142857142857144
2005-09-26,0.00012658730158730157
2005-09-27,0.000125
2005-09-28,0.0001238095238095238
2005-09-29,0.0001226190476190476
2005-09-30,0.000125
2005-10-03,0.00012777777777777776
2005-10-04,0.00013293650793650793
2005-10-05,0.00013253968253968253
2005-10-06,0.00013253968253968253
2005-10-07,0.00013293650793650793
2005-10-10,0.00013293650793650793
2005-10-11,0.00013531746031746032
2005-10-12,0.00013849206349206348
2005-10-13,0.0001388888888888889
2005-10-14,0.00013849206349206348
2005-10-17,0.00014007936507936508
2005-10-18,0.00014166666666666665
2005-10-19,0.00014166666666666665
2005-10-20,0.0001373015873015873
2005-10-21,0.00013809523809523808
2005-10-24,0.0001392857142857143
2005-10-25,0.00014722222222222223
2005-10-26,0.00014682539682539685
2005-10-27,0.00014761904761904763
2005-10-28,0.0001488095238095238
2005-10-31,0.00014960317460317458
2005-11-01,0.00015000000000000001
2005-11-02,0.00014960317460317458
2005-11-03,0.0001511904761904762
2005-11-04,0.0001507936507936508
2005-11-07,0.0001511904761904762
2005-11-08,0.00015396825396825397
2005-11-09,0.00015515873015873016
2005-11-10,0.00015436507936507937
2005-11-11,0.00015436507936507937
2005-11-14,0.00015595238095238097
2005-11-15,0.0001591269841269841
2005-11-16,0.00015873015873015873
2005-11-17,0.00015793650793650795
2005-11-18,0.00015674603174603175
2005-11-21,0.00015595238095238097
2005-11-22,0.00015634920634920635
2005-11-23,0.00015634920634920635
2005-11-24,0.00015634920634920635
2005-11-25,0.00015515873015873016
2005-11-28,0.00015634920634920635
2005-11-29,0.00015833333333333335
2005-11-30,0.00015873015873015873
2005-12-01,0.00015833333333333335
2005-12-02,0.00015873015873015873
2005-12-05,0.0001591269841269841
2005-12-06,0.00015238095238095237
2005-12-07,0.00015238095238095237
2005-12-08,0.00014563492063492063
2005-12-09,0.00014365079365079365
2005-12-12,0.00014246031746031746
2005-12-13,0.00014325396825396825
2005-12-14,0.00014325396825396825
2005-12-15,0.00014285714285714287
2005-12-16,0.00014126984126984127
2005-12-19,0.00014126984126984127
2005-12-20,0.00014087301587301586
2005-12-21,0.00014126984126984127
2005-12-22,0.00014087301587301586
2005-12-23,0.00013809523809523808
2005-12-26,0.00013809523809523808
2005-12-27,0.0001392857142857143
2005-12-28,0.00014166666666666665
2005-12-29,0.00014563492063492063
2005-12-30,0.0001591269841269841
2006-01-02,0.0001591269841269841
2006-01-03,0.0001607142857142857
2006-01-04,0.00015992063492063492
2006-01-05,0.0001607142857142857
2006-01-06,0.0001611111111111111
2006-01-09,0.0001623015873015873
2006-01-10,0.00016468253968253969
2006-01-11,0.00016507936507936506
2006-01-12,0.00016507936507936506
2006-01-13,0.00016388888888888887
2006-01-16,0.00016388888888888887
2006-01-17,0.00016309523809523812
2006-01-18,0.0001603174603174603
2006-01-19,0.00015793650793650795
2006-01-20,0.00015674603174603175
2006-01-23,0.00015793650793650795
2006-01-24,0.00016825396825396826
2006-01-25,0.00016746031746031745
2006-01-26,0.00016547619047619047
2006-01-27,0.0001662698412698413
2006-01-30,0.00016587301587301585
2006-01-31,0.00017341269841269843
2006-02-01,0.00017182539682539683
2006-02-02,0.00017142857142857143
2006-02-03,0.00017103174603174602
2006-02-06,0.00017142857142857143
2006-02-07,0.00017182539682539683
2006-02-08,0.00017222222222222224
2006-02-09,0.00017142857142857143
2006-02-10,0.00017301587301587302
2006-02-13,0.0001738095238095238
2006-02-14,0.00017539682539682538
2006-02-15,0.00017420634920634919
2006-02-16,0.0001738095238095238
2006-02-17,0.00017420634920634919
2006-02-20,0.00017420634920634919
2006-02-21,0.00017539682539682538
2006-02-22,0.0001761904761904762
2006-02-23,0.0001761904761904762
2006-02-24,0.0001765873015873016
2006-02-27,0.0001777777777777778
2006-02-28,0.00017738095238095238
2006-03-01,0.0001765873015873016
2006-03-02,0.0001765873015873016
2006-03-03,0.0001765873015873016
2006-03-06,0.0001761904761904762
2006-03-07,0.00017738095238095238
2006-03-08,0.0001765873015873016
2006-03-09,0.0001761904761904762
2006-03-10,0.00017698412698412697
2006-03-13,0.0001765873015873016
2006-03-14,0.0001781746031746032
2006-03-15,0.00017857142857142857
2006-03-16,0.0001781746031746032
2006-03-17,0.00017857142857142857
2006-03-20,0.00018095238095238093
2006-03-21,0.0001853174603174603
2006-03-22,0.0001853174603174603
2006-03-23,0.00018492063492063493
2006-03-24,0.00018492063492063493
2006-03-27,0.00018492063492063493
2006-03-28,0.0001869047619047619
2006-03-29,0.00018611111111111112
2006-03-30,0.0001853174603174603
2006-03-31,0.00018452380952380955
2006-04-03,0.00018492063492063493
2006-04-04,0.00018412698412698412
2006-04-05,0.00018333333333333334
2006-04-06,0.00018452380952380955
2006-04-07,0.00018412698412698412
2006-04-10,0.00018412698412698412
2006-04-11,0.00018373015873015874
2006-04-12,0.00018333333333333334
2006-04-13,0.00018015873015873017
2006-04-14,0.00018015873015873017
2006-04-17,0.00018055555555555555
2006-04-18,0.00018015873015873017
2006-04-19,0.00018015873015873017
2006-04-20,0.00018055555555555555
2006-04-21,0.00018174603174603174
2006-04-24,0.00018174603174603174
2006-04-25,0.00018373015873015874
2006-04-26,0.00018452380952380955
2006-04-27,0.00018412698412698412
2006-04-28,0.00018253968253968252
2006-05-01,0.00018293650793650796
2006-05-02,0.00018492063492063493
2006-05-03,0.00018452380952380955
2006-05-04,0.00018293650793650796
2006-05-05,0.00018293650793650796
2006-05-08,0.00018412698412698412
2006-05-09,0.0001873015873015873
2006-05-10,0.00018611111111111112
2006-05-11,0.00018412698412698412
2006-05-12,0.00018412698412698412
2006-05-15,0.0001857142857142857
2006-05-16,0.00018888888888888888
2006-05-17,0.0001884920634920635
2006-05-18,0.0001884920634920635
2006-05-19,0.0001884920634920635
2006-05-22,0.00018809523809523813
2006-05-23,0.0001884920634920635
2006-05-24,0.00018809523809523813
2006-05-25,0.00018809523809523813
2006-05-26,0.0001884920634920635
2006-05-29,0.0001884920634920635
2006-05-30,0.00018888888888888888
2006-05-31,0.0001884920634920635
2006-06-01,0.0001884920634920635
2006-06-02,0.0001884920634920635
2006-06-05,0.00018928571428571426
2006-06-06,0.00019047619047619048
2006-06-07,0.00019047619047619048
2006-06-08,0.0001896825396825397
2006-06-09,0.0001896825396825397
2006-06-12,0.0001896825396825397
2006-06-13,0.0001873015873015873
2006-06-14,0.0001857142857142857
2006-06-15,0.00018253968253968252
2006-06-16,0.00018373015873015874
2006-06-19,0.0001853174603174603
2006-06-20,0.0001865079365079365
2006-06-21,0.00018492063492063493
2006-06-22,0.00018055555555555555
2006-06-23,0.00018293650793650796
2006-06-26,0.0001876984126984127
2006-06-27,0.00019285714285714286
2006-06-28,0.00019007936507936508
2006-06-29,0.0001857142857142857
2006-06-30,0.00018015873015873017
2006-07-03,0.00018611111111111112
2006-07-04,0.00018611111111111112
2006-07-05,0.00019087301587301586
2006-07-06,0.00019047619047619048
2006-07-07,0.00019166666666666667
2006-07-10,0.00019285714285714286
2006-07-11,0.00019444444444444446
2006-07-12,0.00019523809523809525
2006-07-13,0.00019365079365079365
2006-07-14,0.00019325396825396824
2006-07-17,0.00019484126984126987
2006-07-18,0.00019603174603174606
2006-07-19,0.00019484126984126987
2006-07-20,0.00019325396825396824
2006-07-21,0.00019365079365079365
2006-07-24,0.00019484126984126987
2006-07-25,0.0001988095238095238
2006-07-26,0.0001984126984126984
2006-07-27,0.0001992063492063492
2006-07-28,0.00019761904761904763
2006-07-31,0.0001992063492063492
2006-08-01,0.00020634920634920637
2006-08-02,0.00020634920634920637
2006-08-03,0.00020555555555555556
2006-08-04,0.0002043650793650794
2006-08-07,0.00020555555555555556
2006-08-08,0.00020595238095238096
2006-08-09,0.00020396825396825393
2006-08-10,0.00020317460317460318
2006-08-11,0.00020317460317460318
2006-08-14,0.0002043650793650794
2006-08-15,0.00020555555555555556
2006-08-16,0.00020476190476190477
2006-08-17,0.0002043650793650794
2006-08-18,0.00020357142857142856
2006-08-21,0.0002043650793650794
2006-08-22,0.00020515873015873015
2006-08-23,0.00020515873015873015
2006-08-24,0.00020476190476190477
2006-08-25,0.00020515873015873015
2006-08-28,0.00020515873015873015
2006-08-29,0.00020595238095238096
2006-08-30,0.00020476190476190477
2006-08-31,0.00020317460317460318
2006-09-01,0.0002011904761904762
2006-09-04,0.0002011904761904762
2006-09-05,0.00019682539682539682
2006-09-06,0.00019404761904761905
2006-09-07,0.00019404761904761905
2006-09-08,0.00019166666666666667
2006-09-11,0.00019246031746031743
2006-09-12,0.0001884920634920635
2006-09-13,0.0001896825396825397
2006-09-14,0.00019087301587301586
2006-09-15,0.00018928571428571426
2006-09-18,0.00018888888888888888
2006-09-19,0.0001873015873015873
2006-09-20,0.0001876984126984127
2006-09-21,0.0001873015873015873
2006-09-22,0.0001876984126984127
2006-09-25,0.0001873015873015873
2006-09-26,0.00018412698412698412
2006-09-27,0.00018253968253968252
2006-09-28,0.00017976190476190476
2006-09-29,0.00018253968253968252
2006-10-02,0.0001853174603174603
2006-10-03,0.0001869047619047619
2006-10-04,0.0001896825396825397
2006-10-05,0.00019087301587301586
2006-10-06,0.00018888888888888888
2006-10-09,0.00018888888888888888
2006-10-10,0.00019087301587301586
2006-10-11,0.00019444444444444446
2006-10-12,0.00019563492063492062
2006-10-13,0.00019563492063492062
2006-10-16,0.0001988095238095238
2006-10-17,0.0002007936507936508
2006-10-18,0.0002003968253968254
2006-10-19,0.0001992063492063492
2006-10-20,0.0001984126984126984
2006-10-23,0.0002003968253968254
2006-10-24,0.0002043650793650794
2006-10-25,0.00020396825396825393
2006-10-26,0.00020476190476190477
2006-10-27,0.00020396825396825393
2006-10-30,0.0002043650793650794
2006-10-31,0.00020555555555555556
2006-11-01,0.00020595238095238096
2006-11-02,0.00020555555555555556
2006-11-03,0.00020555555555555556
2006-11-06,0.00020515873015873015
2006-11-07,0.00020634920634920637
2006-11-08,0.00020634920634920637
2006-11-09,0.00020595238095238096
2006-11-10,0.00020634920634920637
2006-11-13,0.00020515873015873015
2006-11-14,0.00020793650793650794
2006-11-15,0.00020793650793650794
2006-11-16,0.00020714285714285713
2006-11-17,0.00020595238095238096
2006-11-20,0.00020595238095238096
2006-11-21,0.00020873015873015873
2006-11-22,0.00020833333333333332
2006-11-23,0.00020833333333333332
2006-11-24,0.00020674603174603175
2006-11-27,0.00020714285714285713
2006-11-28,0.0002091269841269841
2006-11-29,0.00020873015873015873
2006-11-30,0.00020714285714285713
2006-12-01,0.00020674603174603175
2006-12-04,0.00020357142857142856
2006-12-05,0.00019365079365079365
2006-12-06,0.00019484126984126987
2006-12-07,0.00019523809523809525
2006-12-08,0.00019404761904761905
2006-12-11,0.00019246031746031743
2006-12-12,0.00019325396825396824
2006-12-13,0.00019285714285714286
2006-12-14,0.00019325396825396824
2006-12-15,0.0001896825396825397
2006-12-18,0.00019047619047619048
2006-12-19,0.00019206349206349205
2006-12-20,0.00019325396825396824
2006-12-21,0.00019206349206349205
2006-12-22,0.00019126984126984127
2006-12-25,0.00019126984126984127
2006-12-26,0.00019087301587301586
2006-12-27,0.0001884920634920635
2006-12-28,0.00018809523809523813
2006-12-29,0.0001884920634920635
2007-01-01,0.0001884920634920635
2007-01-02,0.00019007936507936508
2007-01-03,0.00019206349206349205
2007-01-04,0.00019047619047619048
2007-01-05,0.00019087301587301586
2007-01-08,0.00019325396825396824
2007-01-09,0.00019444444444444446
2007-01-10,0.00019603174603174606
2007-01-11,0.000198015873015873
2007-01-12,0.00019761904761904763
2007-01-15,0.00019761904761904763
2007-01-16,0.0001984126984126984
2007-01-17,0.0001988095238095238
2007-01-18,0.0001972222222222222
2007-01-19,0.00019682539682539682
2007-01-22,0.00019761904761904763
2007-01-23,0.0001992063492063492
2007-01-24,0.000198015873015873
2007-01-25,0.0001972222222222222
2007-01-26,0.00019603174603174606
2007-01-29,0.00019642857142857144
2007-01-30,0.000198015873015873
2007-01-31,0.0001984126984126984
2007-02-01,0.000198015873015873
2007-02-02,0.0001988095238095238
2007-02-05,0.0002007936507936508
2007-02-06,0.00020396825396825393
2007-02-07,0.0002043650793650794
2007-02-08,0.0002043650793650794
2007-02-09,0.0002043650793650794
2007-02-12,0.00020476190476190477
2007-02-13,0.00020793650793650794
2007-02-14,0.00020753968253968256
2007-02-15,0.00020753968253968256
2007-02-16,0.00020753968253968256
2007-02-19,0.00020753968253968256
2007-02-20,0.00020753968253968256
2007-02-21,0.0002091269841269841
2007-02-22,0.00020873015873015873
2007-02-23,0.00020833333333333332
2007-02-26,0.00020753968253968256
2007-02-27,0.00020714285714285713
2007-02-28,0.00020793650793650794
2007-03-01,0.00020833333333333332
2007-03-02,0.00020753968253968256
2007-03-05,0.00020714285714285713
2007-03-06,0.00020793650793650794
2007-03-07,0.00020793650793650794
